Target,Group ID,Probe ID,Probe AS,Country,City,Latitude,Longitude,Median RTT (ms),Neighbor AS,Path Stable,AS Path,Path Count,Path Percentage
Ubisoft AS49544,AS3320-5,28582,AS3320,DE,Unknown,49.3085,7.2815,16.1385,AS2914,True,"[Private, AS3320, AS2914, AS49544]",672,100.0
Ubisoft AS49544,AS3320-5,28934,AS3320,DE,Unknown,49.2195,6.9985,15.9415,AS2914,True,"[Private, AS3320, AS2914, AS49544]",672,100.0
Ubisoft AS49544,AS3320-5,29213,AS3320,DE,Unknown,49.2585,7.2475,19.921,AS2914,False,"[Private, AS3320, AS2914, AS49544]",650,99.8463901689708
Ubisoft AS49544,AS3320-5,29962,AS3320,DE,Unknown,49.3285,6.7505,16.47,AS2914,True,"[Private, AS3320, AS2914, AS49544]",672,100.0
Ubisoft AS49544,AS3320-5,51204,AS3320,DE,Unknown,49.3895,7.3375,20.549,AS3356,True,"[Private, AS3320, AS3356, AS49544]",672,100.0
Ubisoft AS49544,AS3320-6,1003741,AS3320,DE,Unknown,53.0475,8.6395,20.332,AS2914,True,"[Private, AS3320, AS2914, AS49544]",672,100.0
Ubisoft AS49544,AS3320-6,28956,AS3320,DE,Unknown,53.1005,8.8195,19.987,AS2914,True,"[Private, AS3320, AS2914, AS49544]",672,100.0
Ubisoft AS49544,AS3320-6,29958,AS3320,DE,Unknown,53.1415,8.1995,19.3585,AS1299,False,"[Private, AS3320, AS1299, AS49544]",665,99.25373134328358
Ubisoft AS49544,AS3320-6,32600,AS3320,DE,Unknown,53.1175,8.1775,15.3085,AS1299,True,"[Private, AS3320, AS1299, AS49544]",672,100.0
Ubisoft AS49544,AS3320-6,55012,AS3320,DE,Unknown,53.0885,8.7575,25.9495,AS2914,False,"[Private, AS3320, AS2914, AS49544]",671,99.85119047619048
Ubisoft AS49544,AS33991-1,1003337,AS33991,RU,Unknown,56.0005,92.8785,97.6895,AS9498,False,"[Private, AS33991, CGNAT, AS3216, Unknown, AS9498, AS49544]",461,69.01197604790418
Ubisoft AS49544,AS33991-1,10287,AS33991,RU,Unknown,56.0205,92.8315,97.721,AS31133,False,"[Private, CGNAT, AS31133, AS49544]",671,99.85119047619048
Ubisoft AS49544,AS34984-1,1002729,AS34984,TR,Unknown,40.9715,29.2485,51.1325,AS1299,False,"[AS34984, Private, AS1299, AS49544]",337,50.148809523809526
Ubisoft AS49544,AS34984-1,1002729,AS34984,TR,Unknown,40.9715,29.2485,51.1325,AS1299,False,"[AS34984, Private, AS6762, AS1299, AS49544]",335,49.85119047619048
Ubisoft AS49544,AS34984-1,64093,AS34984,TR,Unknown,41.0285,29.1815,53.625,AS2914,False,"[Private, AS34984, Private, AS6453, AS2914, AS49544]",422,99.76359338061464
Ubisoft AS49544,AS34984-1,64093,AS34984,TR,Unknown,41.0285,29.1815,53.625,AS2914,False,"[Private, AS34984, Private, AS2914, AS49544]",1,0.2364066193853428
Ubisoft AS49544,AS34984-1,64150,AS34984,TR,Unknown,40.9875,29.2295,48.5585,AS2914,True,"[Private, AS6453, AS2914, AS49544]",658,100.0
Ubisoft AS49544,AS34984-1,64837,AS34984,TR,Unknown,41.0105,28.9785,53.538,AS2914,True,"[Private, AS34984, Private, AS6453, AS2914, AS49544]",672,100.0
Ubisoft AS49544,AS47524-1,1004070,AS47524,TR,Unknown,41.0175,29.0405,59.603,AS1273,False,"[Private, AS1273, AS49544]",671,99.85119047619048
Ubisoft AS49544,AS47524-1,32707,AS47524,TR,Unknown,41.0805,29.0075,61.4255,AS1273,True,"[Private, AS1273, AS49544]",672,100.0
Ubisoft AS49544,AS47524-1,51863,AS47524,TR,Unknown,40.9785,28.7405,49.588,AS1299,False,"[Private, AS47524, Private, AS6762, AS1299, AS49544]",662,98.80597014925372
Ubisoft AS49544,AS47524-1,51863,AS47524,TR,Unknown,40.9785,28.7405,49.588,AS1299,False,"[Private, AS47524, Private, AS1299, AS49544]",5,0.7462686567164178
Ubisoft AS49544,AS47524-1,64875,AS47524,TR,Unknown,40.9395,29.1205,59.569,AS1273,True,"[Private, AS1273, AS49544]",672,100.0
Ubisoft AS49544,AS47524-1,64979,AS47524,TR,Unknown,40.9915,29.0405,59.665,AS1273,False,"[Private, AS1273, AS49544]",671,99.85119047619048
Ubisoft AS49544,AS5089-1,17990,AS5089,GB,Unknown,52.9475,-1.4985,27.684,AS5089,False,"[Private, Unknown, AS5089, AS49544]",651,96.875
Ubisoft AS49544,AS5089-1,31490,AS5089,GB,Unknown,52.7875,-2.0885,23.5485,AS6830,True,"[Unknown, AS5089, AS6830, AS49544]",672,100.0
Ubisoft AS49544,AS5089-1,52014,AS5089,GB,Unknown,52.7895,-2.1025,22.666,AS6830,True,"[Private, Unknown, AS5089, AS6830, AS49544]",672,100.0
Ubisoft AS49544,AS6730-1,1000178,AS6730,CH,Unknown,47.3515,8.5805,21.883,AS6730,True,"[Private, AS6730, AS49544]",669,100.0
Ubisoft AS49544,AS6730-1,1000503,AS6730,CH,Unknown,46.3885,6.2475,37.394,AS6830,False,"[Private, AS6730, AS6830, AS49544]",620,92.26190476190476
Ubisoft AS49544,AS6730-1,1001151,AS6730,CH,Unknown,46.5275,6.6395,26.6915,AS6830,False,"[Private, CGNAT, AS6730, AS6830, AS49544]",630,93.75
Ubisoft AS49544,AS6730-1,1003731,AS6730,CH,Unknown,46.9675,7.4785,33.598,AS6830,False,"[Private, AS6730, AS6830, AS6730, AS6830, AS49544]",624,92.85714285714286
Ubisoft AS49544,AS6730-1,1004111,AS6730,CH,Unknown,47.3675,8.5675,18.555,AS6730,True,"[AS6730, AS49544]",672,100.0
Ubisoft AS49544,AS6730-1,1005361,AS6730,CH,Unknown,47.4275,8.7605,30.071,AS6830,False,"[Private, AS6730, AS6830, AS49544]",628,93.45238095238096
Ubisoft AS49544,AS6730-1,1005559,AS6730,CH,Unknown,46.7815,6.6395,22.775,AS6830,False,"[Private, AS6730, AS6830, AS49544]",630,93.75
Ubisoft AS49544,AS6730-1,1005835,AS6730,CH,Unknown,46.9095,6.6085,44.523,AS6830,False,"[Private, AS6730, AS6830, AS49544]",617,91.8154761904762
Ubisoft AS49544,AS6730-1,1008219,AS6730,CH,Unknown,47.3315,8.7975,30.725,AS6830,True,"[Private, AS6830, AS49544]",672,100.0
Ubisoft AS49544,AS6730-1,1009356,AS6730,CH,Unknown,47.4205,8.5495,27.6205,AS6830,False,"[Private, AS6830, AS49544]",671,99.85119047619048
Ubisoft AS49544,AS6730-1,12898,AS6730,CH,Unknown,47.3715,8.5415,28.791,AS6830,True,"[Private, AS6730, AS6830, AS49544]",672,100.0
Ubisoft AS49544,AS6730-1,16137,AS6730,CH,Unknown,47.2105,8.7085,28.8635,AS6830,True,"[AS6730, AS6830, AS49544]",672,100.0
Ubisoft AS49544,AS6730-1,19560,AS6730,CH,Unknown,46.1975,6.2005,23.502,AS6830,False,"[Private, AS6730, AS6830, AS49544]",30,96.7741935483871
Ubisoft AS49544,AS6730-1,19650,AS6730,CH,Unknown,47.3975,8.8095,29.6265,AS6830,False,"[Private, AS6730, Private, AS6730, AS6830, AS49544]",621,92.41071428571428
Ubisoft AS49544,AS6730-1,21513,AS6730,CH,Unknown,46.1885,6.1675,25.815,AS6830,False,"[Private, AS6730, AS6830, AS49544]",628,93.45238095238096
Ubisoft AS49544,AS6730-1,22456,AS6730,CH,Unknown,47.3305,7.1995,32.0205,AS6830,False,"[Private, AS6730, AS6830, AS49544]",671,99.85119047619048
Ubisoft AS49544,AS6730-1,24846,AS6730,CH,Unknown,46.6805,6.6295,21.803,AS6830,False,"[Private, AS6730, AS6830, AS49544]",630,93.75
Ubisoft AS49544,AS6730-1,25723,AS6730,CH,Unknown,47.5385,7.9585,28.662,AS6830,True,"[Private, AS6730, AS6830, AS49544]",672,100.0
Ubisoft AS49544,AS6730-1,29752,AS6730,CH,Unknown,46.7885,6.6395,26.643,AS6830,False,"[Private, AS6730, AS6830, AS49544]",628,93.45238095238096
Ubisoft AS49544,AS6730-1,31078,AS6730,CH,Unknown,47.3615,7.3805,28.65,AS6830,True,"[Private, AS6730, AS6830, AS49544]",672,100.0
Ubisoft AS49544,AS6730-1,31561,AS6730,CH,Unknown,47.5475,7.7905,30.0015,AS6830,False,"[Private, AS6830, AS49544]",671,99.85119047619048
Ubisoft AS49544,AS6730-1,31850,AS6730,CH,Unknown,47.3075,8.7795,20.348,AS6830,True,"[Private, AS6730, AS6830, AS49544]",672,100.0
Ubisoft AS49544,AS6730-1,32453,AS6730,CH,Unknown,46.9185,7.4695,28.7555,AS6830,False,"[Private, AS6730, AS6830, AS6730, AS6830, AS49544]",567,84.375
Ubisoft AS49544,AS6730-1,50673,AS6730,CH,Unknown,47.2185,8.8205,30.357,AS6830,False,"[Private, AS6830, AS49544]",671,99.85119047619048
Ubisoft AS49544,AS6730-1,50741,AS6730,CH,Unknown,47.2175,8.8195,20.441,AS6830,False,"[Private, AS6730, AS6830, AS49544]",619,92.11309523809524
Ubisoft AS49544,AS6730-1,50779,AS6730,CH,Unknown,46.8115,7.0905,34.0245,AS6830,True,"[Private, AS6830, AS49544]",672,100.0
Ubisoft AS49544,AS6730-1,52223,AS6730,CH,Unknown,47.1585,8.2885,21.686,AS6830,False,"[Private, AS6730, AS6830, AS49544]",630,93.75
Ubisoft AS49544,AS6730-1,53224,AS6730,CH,Unknown,46.8295,6.9585,32.834,AS6830,False,"[Private, AS6730, AS6830, AS6730, AS6830, AS49544]",606,90.17857142857144
Ubisoft AS49544,AS6730-1,53260,AS6730,CH,Unknown,47.1375,7.2505,35.7265,AS6830,False,"[Private, AS6730, Private, AS6730, AS6830, AS49544]",626,93.15476190476193
Ubisoft AS49544,AS6730-1,53351,AS6730,CH,Unknown,46.9975,6.9295,30.872,AS6830,False,"[Private, AS6730, AS6830, AS49544]",655,97.47023809523807
Ubisoft AS49544,AS6730-1,53351,AS6730,CH,Unknown,46.9975,6.9295,30.872,AS6830,False,"[Private, AS6830, AS49544]",17,2.5297619047619047
Ubisoft AS49544,AS6730-1,53804,AS6730,CH,Unknown,47.3495,8.7075,20.239,AS6830,False,"[Private, AS6730, AS6830, AS49544]",630,93.75
Ubisoft AS49544,AS6730-1,55823,AS6730,CH,Unknown,47.1485,7.2585,26.182,AS6830,False,"[Private, AS6730, AS6830, AS49544]",608,90.47619047619048
Ubisoft AS49544,AS6730-1,60615,AS6730,CH,Unknown,46.2295,6.1275,25.1915,AS6830,False,"[Private, AS6730, AS6830, AS49544]",611,90.92261904761904
Ubisoft AS49544,AS6730-1,61988,AS6730,CH,Unknown,47.6415,8.7915,29.7225,AS6830,False,"[Private, AS6830, AS49544]",671,99.85119047619048
Ubisoft AS49544,AS6730-1,62372,AS6730,CH,Unknown,47.2785,7.4105,29.442,AS6830,True,"[Private, AS6730, AS6830, AS49544]",672,100.0
Ubisoft AS49544,AS6730-1,64936,AS6730,CH,Unknown,47.0505,8.3085,,AS6830,True,"[Private, AS6730, AS6830, AS49544]",672,100.0
Ubisoft AS49544,AS6730-1,7344,AS6730,CH,Unknown,46.3395,6.9295,21.22,AS6830,True,"[AS6730, AS6830, AS49544]",672,100.0
Ubisoft AS49544,AS6730-1,7372,AS6730,CH,Unknown,47.4185,8.5605,17.743,AS6830,True,"[AS6730, AS6830, AS49544]",672,100.0
Valve AS32590,AS1257-1,10748,AS1257,SE,Unknown,59.2015,18.1295,28.469,AS1299,False,"[Private, AS1257, AS1299, AS32590]",335,49.85119047619048
Valve AS32590,AS1257-1,16108,AS1257,SE,Unknown,59.3915,17.8175,29.345,AS3320,False,"[AS1257, AS3320, AS32590]",669,99.55357142857144
Valve AS32590,AS1257-1,28402,AS1257,SE,Unknown,59.3085,18.1575,37.232,AS3320,False,"[Private, AS1257, AS3320, AS32590]",669,99.55357142857144
Valve AS32590,AS1257-1,34481,AS1257,SE,Unknown,59.3375,17.9615,37.851,AS3320,False,"[Private, AS1257, AS3320, AS32590]",670,99.70238095238096
Valve AS32590,AS1257-1,35659,AS1257,SE,Unknown,59.3415,18.0495,33.81,AS3320,False,"[Private, AS1257, AS3320, AS32590]",665,98.95833333333334
Valve AS32590,AS15502-1,1004440,AS15502,IE,Unknown,53.4075,-6.1605,28.201,AS6830,False,"[Private, AS15502, AS1273, AS6830, AS32590]",668,99.55290611028316
Valve AS32590,AS15502-1,1009089,AS15502,IE,Unknown,53.2615,-6.2085,26.0205,AS1299,False,"[Private, AS15502, AS1273, AS1299, AS32590]",668,99.40476190476193
Valve AS32590,AS15502-1,1009796,AS15502,IE,Unknown,53.2005,-6.1085,28.267,AS1299,False,"[Private, AS15502, AS1273, AS1299, AS32590]",669,99.55357142857144
Valve AS32590,AS15502-1,16930,AS15502,IE,Unknown,53.2875,-6.3415,27.872,AS1299,False,"[Private, AS15502, AS1273, AS1299, AS32590]",669,99.55357142857144
Valve AS32590,AS15502-1,18283,AS15502,IE,Unknown,53.3585,-6.2385,30.752,AS6830,False,"[Private, AS15502, AS1273, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS15502-1,53795,AS15502,IE,Unknown,53.3795,-6.0985,29.061,AS6830,False,"[Private, AS15502, AS1273, AS6830, AS32590]",668,99.40476190476193
Valve AS32590,AS15502-1,62081,AS15502,IE,Unknown,53.2175,-6.6485,25.411,AS1299,False,"[Private, AS15502, AS1273, AS1299, AS32590]",669,99.55357142857144
Valve AS32590,AS204471-1,1005522,AS204471,IT,Unknown,45.6985,13.7285,47.855,AS9002,False,"[Private, AS9002, AS32590]",668,99.55290611028316
Valve AS32590,AS204471-1,60239,AS204471,IT,Unknown,45.7515,13.6685,48.693,AS41327,False,"[Private, AS41327, AS32590]",668,99.40476190476193
Valve AS32590,AS204471-1,62308,AS204471,IT,Unknown,45.9215,13.6175,21.5265,AS9002,False,"[Private, AS9002, AS32590]",670,99.70238095238096
Valve AS32590,AS204471-1,7181,AS204471,IT,Unknown,45.7075,13.7315,17.244,AS9002,False,"[AS204471, Private, AS9002, AS32590]",670,99.70238095238096
Valve AS32590,AS20712-1,1002237,AS20712,GB,Unknown,51.5205,-0.1615,28.136,AS1299,False,"[Unknown, AS20712, AS1299, AS32590]",668,99.40476190476193
Valve AS32590,AS20712-1,1002237,AS20712,GB,Unknown,51.5205,-0.1615,28.136,AS1299,False,"[Unknown, AS1299, AS32590]",1,0.1488095238095238
Valve AS32590,AS20712-1,1008845,AS20712,GB,Unknown,51.8295,-0.8105,22.402,AS1299,False,"[AS20712, Unknown, AS20712, AS1299, AS32590]",402,98.2885085574572
Valve AS32590,AS20712-1,1008846,AS20712,GB,Unknown,51.3705,-0.4505,22.464,AS1299,False,"[AS20712, Unknown, AS20712, AS1299, AS32590]",667,99.40387481371089
Valve AS32590,AS20712-1,1008846,AS20712,GB,Unknown,51.3705,-0.4505,22.464,AS1299,False,"[AS20712, Unknown, AS1299, AS32590]",1,0.1490312965722801
Valve AS32590,AS20712-1,12359,AS20712,GB,Unknown,51.5115,-0.1205,22.9985,AS1299,False,"[Private, Unknown, AS20712, AS1299, AS32590]",138,72.63157894736842
Valve AS32590,AS20712-1,12378,AS20712,GB,Unknown,51.6815,-1.4195,21.119,AS1299,False,"[Private, Unknown, AS20712, AS1299, AS32590]",666,99.10714285714286
Valve AS32590,AS20712-1,12378,AS20712,GB,Unknown,51.6815,-1.4195,21.119,AS1299,False,"[Private, Unknown, AS1299, AS32590]",3,0.4464285714285714
Valve AS32590,AS20712-1,12378,AS20712,GB,Unknown,51.6815,-1.4195,21.119,AS1299,False,"[Unknown, AS20712, AS1299, AS32590]",1,0.1488095238095238
Valve AS32590,AS20712-1,16928,AS20712,GB,Unknown,51.7415,-0.4715,17.791,AS1299,False,"[Private, Unknown, AS20712, AS1299, AS32590]",668,99.40476190476193
Valve AS32590,AS20712-1,16928,AS20712,GB,Unknown,51.7415,-0.4715,17.791,AS1299,False,"[Private, Unknown, AS1299, AS32590]",1,0.1488095238095238
Valve AS32590,AS20712-1,19533,AS20712,GB,Unknown,51.4385,-0.0315,18.756,AS1299,False,"[Private, Unknown, AS20712, AS1299, AS32590]",670,99.70238095238096
Valve AS32590,AS20712-1,209,AS20712,GB,Unknown,51.5115,-0.1325,23.983,AS1299,False,"[Private, Unknown, AS20712, AS1299, AS32590]",649,99.3874425727412
Valve AS32590,AS20712-1,209,AS20712,GB,Unknown,51.5115,-0.1325,23.983,AS1299,False,"[Private, Unknown, AS1299, AS32590]",2,0.3062787136294028
Valve AS32590,AS20712-1,22037,AS20712,GB,Unknown,51.7505,-1.2615,21.331,AS1299,False,"[Private, Unknown, AS20712, AS1299, AS32590]",669,99.55357142857144
Valve AS32590,AS20712-1,26102,AS20712,GB,Unknown,51.8285,-0.4725,23.188,AS1299,False,"[Private, AS20712, Unknown, AS20712, AS1299, AS32590]",666,99.2548435171386
Valve AS32590,AS20712-1,26102,AS20712,GB,Unknown,51.8285,-0.4725,23.188,AS1299,False,"[Private, AS20712, Unknown, AS1299, AS32590]",2,0.2980625931445603
Valve AS32590,AS20712-1,3570,AS20712,GB,Unknown,51.7275,-1.3895,,AS1299,False,"[Private, Unknown, AS20712, AS1299, AS32590]",655,99.24242424242424
Valve AS32590,AS20712-1,3570,AS20712,GB,Unknown,51.7275,-1.3895,,AS1299,False,"[Private, Unknown, AS1299, AS32590]",2,0.303030303030303
Valve AS32590,AS20712-1,50870,AS20712,GB,Unknown,51.5875,-0.1395,18.056,AS1299,False,"[Private, Unknown, AS20712, AS1299, AS32590]",670,99.70238095238096
Valve AS32590,AS20712-1,53849,AS20712,GB,Unknown,51.5115,-0.1305,38.11,AS1299,False,"[Private, Unknown, AS20712, AS1299, AS32590]",665,98.95833333333334
Valve AS32590,AS20712-1,53849,AS20712,GB,Unknown,51.5115,-0.1305,38.11,AS1299,False,"[Private, Unknown, AS1299, AS32590]",2,0.2976190476190476
Valve AS32590,AS20712-1,55104,AS20712,GB,Unknown,51.4995,-0.0325,19.527,AS20712,False,"[AS20712, AS32590]",670,99.70238095238096
Valve AS32590,AS20712-1,60273,AS20712,GB,Unknown,51.5485,0.0505,17.713,AS1299,False,"[AS20712, AS1299, AS32590]",670,99.70238095238096
Valve AS32590,AS20712-2,1004238,AS20712,GB,Unknown,50.8315,-0.1615,20.707,AS1299,False,"[Private, Unknown, AS20712, AS1299, AS32590]",666,98.95988112927192
Valve AS32590,AS20712-2,1004238,AS20712,GB,Unknown,50.8315,-0.1615,20.707,AS1299,False,"[Private, Unknown, AS1299, AS32590]",4,0.5943536404160475
Valve AS32590,AS20712-2,1008615,AS20712,GB,Unknown,50.9095,-1.4125,25.918,AS20712,False,"[Private, AS20712, AS32590]",668,99.40476190476193
Valve AS32590,AS20712-2,22759,AS20712,GB,Unknown,51.2215,-1.4805,23.831,AS1299,False,"[Private, Unknown, AS20712, AS1299, AS32590]",665,99.70014992503748
Valve AS32590,AS20712-2,24167,AS20712,GB,Unknown,50.8405,-0.7795,20.819,AS1299,False,"[Private, AS20712, AS1299, AS32590]",670,99.70238095238096
Valve AS32590,AS20712-2,54169,AS20712,GB,Unknown,50.7415,-1.8695,22.215,AS1299,False,"[AS20712, AS1299, AS32590]",670,99.70238095238096
Valve AS32590,AS20712-2,825,AS20712,GB,Unknown,50.8695,-2.3715,26.2955,AS1299,False,"[Private, Unknown, AS20712, AS1299, AS32590]",646,99.23195084485408
Valve AS32590,AS20712-2,825,AS20712,GB,Unknown,50.8695,-2.3715,26.2955,AS1299,False,"[Private, Unknown, AS1299, AS32590]",2,0.3072196620583717
Valve AS32590,AS20845-1,1000789,AS20845,HU,Unknown,47.5715,19.0615,16.252,AS1299,False,"[Private, AS1299, AS32590]",443,65.92261904761905
Valve AS32590,AS20845-1,11415,AS20845,HU,Unknown,47.5195,19.0675,14.903,AS1299,False,"[AS20845, Private, AS1299, AS32590]",377,56.10119047619048
Valve AS32590,AS20845-1,16612,AS20845,HU,Unknown,47.4585,19.0275,17.4865,AS9002,False,"[AS20845, Private, AS9002, AS32590]",357,53.125
Valve AS32590,AS20845-1,61616,AS20845,HU,Unknown,47.4105,19.2475,16.273,AS9002,False,"[Private, AS9002, AS32590]",404,60.11904761904761
Valve AS32590,AS20845-1,64337,AS20845,HU,Unknown,47.4605,19.1385,17.059,AS1299,False,"[Private, AS1299, AS32590]",376,55.95238095238096
Valve AS32590,AS2860-1,1001018,AS2860,PT,Unknown,41.1515,-8.6525,63.1995,AS3320,False,"[Private, AS3320, AS32590]",667,99.25595238095238
Valve AS32590,AS2860-1,1001018,AS2860,PT,Unknown,41.1515,-8.6525,63.1995,AS3320,False,"[AS3320, AS32590]",1,0.1488095238095238
Valve AS32590,AS2860-1,1001020,AS2860,PT,Unknown,41.4375,-8.2915,62.966,AS3320,False,"[Private, AS3320, AS32590]",668,99.40476190476193
Valve AS32590,AS2860-1,1001066,AS2860,PT,Unknown,41.6905,-8.8295,64.217,AS3320,False,"[Private, AS3320, AS32590]",665,99.25373134328358
Valve AS32590,AS2860-1,1001066,AS2860,PT,Unknown,41.6905,-8.8295,64.217,AS3320,False,"[AS3320, AS32590]",1,0.1492537313432836
Valve AS32590,AS2860-1,1001067,AS2860,PT,Unknown,41.5505,-8.4295,65.6405,AS3320,False,"[Private, AS3320, AS32590]",669,99.55357142857144
Valve AS32590,AS2860-1,1001294,AS2860,PT,Unknown,41.0995,-8.6285,64.858,AS3320,False,"[Private, AS3320, AS32590]",666,99.10714285714286
Valve AS32590,AS2860-1,1001294,AS2860,PT,Unknown,41.0995,-8.6285,64.858,AS3320,False,"[Private, AS3320, AS396982, AS3320, AS32590]",1,0.1488095238095238
Valve AS32590,AS2860-1,1001294,AS2860,PT,Unknown,41.0995,-8.6285,64.858,AS3320,False,"[Private, AS396982, Private, AS3320, AS32590]",1,0.1488095238095238
Valve AS32590,AS2860-1,1001337,AS2860,PT,Unknown,41.5505,-8.4315,65.54599999999999,AS3320,False,"[Private, AS3320, AS32590]",669,99.55357142857144
Valve AS32590,AS2860-1,1001690,AS2860,PT,Unknown,41.2675,-8.6685,61.864,AS3320,False,"[Private, AS3320, AS32590]",668,99.40476190476193
Valve AS32590,AS2860-1,1001858,AS2860,PT,Unknown,41.1515,-8.6605,64.474,AS3320,False,"[Private, AS3320, AS32590]",667,99.25595238095238
Valve AS32590,AS2860-1,1001903,AS2860,PT,Unknown,41.1485,-8.5925,63.161,AS3320,False,"[Private, AS3320, AS32590]",670,99.55423476968797
Valve AS32590,AS2860-1,1001905,AS2860,PT,Unknown,41.2195,-8.5525,63.26,AS3320,False,"[Private, AS3320, AS32590]",668,99.55290611028316
Valve AS32590,AS2860-1,1001908,AS2860,PT,Unknown,41.1715,-8.6425,54.4255,AS3320,False,"[Private, AS3320, AS32590]",668,99.55290611028316
Valve AS32590,AS2860-1,1003001,AS2860,PT,Unknown,41.1475,-8.6225,63.23,AS3320,False,"[Private, AS3320, AS32590]",668,99.55290611028316
Valve AS32590,AS2860-1,1003011,AS2860,PT,Unknown,41.1675,-8.5325,66.092,AS3320,False,"[Private, AS3320, AS32590]",668,99.55290611028316
Valve AS32590,AS2860-1,1009113,AS2860,PT,Unknown,40.9085,-8.5225,60.447,AS3320,False,"[Private, AS3320, AS32590]",669,99.55357142857144
Valve AS32590,AS2860-1,27102,AS2860,PT,Unknown,40.6385,-8.6525,61.85,AS2860,False,"[Private, AS2860, AS32590]",669,99.55357142857144
Valve AS32590,AS29314-1,32409,AS29314,PL,Unknown,53.0315,18.6575,40.521,AS1299,False,"[Private, AS29314, Private, AS1299, AS32590]",669,99.55357142857144
Valve AS32590,AS29314-1,65527,AS29314,PL,Unknown,53.0105,18.5985,24.935,AS9002,True,"[AS29314, Private, AS9002, AS32590]",672,100.0
Valve AS32590,AS29518-1,30772,AS29518,SE,Unknown,56.6685,12.8605,33.042,AS1299,False,"[Private, AS29518, AS1299, AS32590]",668,99.40476190476193
Valve AS32590,AS29518-1,32352,AS29518,SE,Unknown,56.6685,12.8595,34.053,AS1299,False,"[Private, AS29518, AS1299, AS32590]",669,99.55357142857144
Valve AS32590,AS29518-1,50798,AS29518,SE,Unknown,56.6715,12.8615,33.7885,AS1299,False,"[Private, AS29518, AS1299, AS32590]",670,99.70238095238096
Valve AS32590,AS29518-1,53620,AS29518,SE,Unknown,56.5075,13.0485,34.979,AS29518,False,"[Private, AS29518, AS32590]",667,99.25595238095238
Valve AS32590,AS29518-2,1009117,AS29518,SE,Unknown,55.7905,13.2375,30.006,AS29518,False,"[Private, AS29518, AS32590]",669,99.55357142857144
Valve AS32590,AS29518-2,17918,AS29518,SE,Unknown,55.5915,13.0075,32.338,AS1299,False,"[Private, AS29518, AS1299, AS32590]",670,99.70238095238096
Valve AS32590,AS29518-2,62777,AS29518,SE,Unknown,56.0005,12.9605,35.980999999999995,AS1299,False,"[Private, AS29518, AS2119, AS29518, AS1299, AS32590]",668,99.55290611028316
Valve AS32590,AS29695-1,1001345,AS29695,NO,Unknown,59.9395,10.7095,24.813,AS2914,False,"[Private, AS29695, AS3356, AS2914, AS32590]",669,99.55357142857144
Valve AS32590,AS29695-1,16769,AS29695,NO,Unknown,59.9615,11.0105,25.976,AS2914,False,"[Private, AS29695, AS3356, AS2914, AS32590]",670,99.70238095238096
Valve AS32590,AS29695-1,19479,AS29695,NO,Unknown,59.9415,10.8005,24.8605,AS2914,False,"[Private, AS29695, AS3356, AS2914, AS32590]",670,99.70238095238096
Valve AS32590,AS29695-1,20299,AS29695,NO,Unknown,59.2015,9.6315,29.198,AS2914,False,"[Private, AS29695, AS3356, AS2914, AS32590]",669,99.55357142857144
Valve AS32590,AS29695-1,26854,AS29695,NO,Unknown,59.7395,10.1995,25.858,AS2914,False,"[Private, AS29695, AS3356, AS2914, AS32590]",670,99.70238095238096
Valve AS32590,AS29695-1,28369,AS29695,NO,Unknown,59.9115,10.8605,24.822,AS2914,False,"[Private, AS29695, AS3356, AS2914, AS32590]",670,99.70238095238096
Valve AS32590,AS29695-1,33519,AS29695,NO,Unknown,59.9615,10.4875,26.289,AS2914,False,"[Private, AS29695, AS3356, AS2914, AS32590]",669,99.55357142857144
Valve AS32590,AS29695-1,35478,AS29695,NO,Unknown,59.4315,10.4605,30.448,AS2914,False,"[Private, AS29695, AS3356, AS2914, AS32590]",668,99.40476190476193
Valve AS32590,AS29695-1,35478,AS29695,NO,Unknown,59.4315,10.4605,30.448,AS2914,False,"[Private, AS29695, AS2914, AS32590]",1,0.1488095238095238
Valve AS32590,AS29695-1,54513,AS29695,NO,Unknown,59.0485,10.1175,31.212,AS2914,False,"[Private, AS29695, AS3356, AS2914, AS32590]",669,99.55357142857144
Valve AS32590,AS29695-1,64234,AS29695,NO,Unknown,59.2995,9.2685,31.996,AS29695,False,"[Private, AS29695, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-1,1000376,AS3209,DE,Unknown,50.1105,8.6805,11.201,AS3209,False,"[Private, AS3209, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,1000480,AS3209,DE,Unknown,48.9275,9.1915,13.174,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,1001758,AS3209,DE,Unknown,48.7815,9.1795,9.0675,AS3209,False,"[Private, AS3209, AS32590]",664,98.8095238095238
Valve AS32590,AS3209-1,1002482,AS3209,DE,Unknown,48.0785,11.5515,15.964,AS3209,False,"[AS3209, AS32590]",671,99.85119047619048
Valve AS32590,AS3209-1,1004203,AS3209,DE,Unknown,48.0985,9.7875,15.957,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,1004205,AS3209,DE,Unknown,48.0995,9.7875,15.973,AS6830,False,"[Private, AS3209, AS6830, AS32590]",617,91.8154761904762
